text,true_label,predicted_label,probability,confidence
“بصراحه الفندق لايليق باسم الشيراتون صار لي خداع من قبل موقع booking”. افضل شئ بالفندق الموقع بس افضل موظف في الفندق الاستاذ/رمضان ثابت المدير المناوب من جانب الاستقبال والابتسامه التي لاتفارقه ومحاوله ارضاء جميع العملاء واجاد الحل المناسب للعملاء التي تواجههم المشاكل في الفندق وتم حل مشكلتي من قبل السيد/ رمضان ثابت باسمي اود ان اشكره علي حسن التعامل مع ومع عملاء اخرين. الاستقبال السئ من قبل فتاه سمره في الراسبشن وتعاملها معاي وكاني اشحذ منها,0,1,0.9644352793693542,High
“الفندق جيدجدا وقريب جدا من الحرم النبوي”. . التكييف بالغرفه غبر جيد,0,1,0.9667597413063049,High
“الفندق جميل جدا”. كل شي. عدم وجود مواقف السيارات,0,1,0.9881887435913086,High
“مجرد اقامه بسعر رخيص . .,0,1,0.9857447743415833,High
“ممتازه”. ممتاز. يرجي زياده موظفي الاستقبال,0,1,0.9971827268600464,High
“الفندق جميل جدا. ..الخدمه. .الموظفين. .فوق الممتاز”. الفندق ممتاذ جدا.,0,1,0.9910202622413635,High
“الراحه النفسيه”. تعامل طاقم العمل الراقي. مواقف السيارات,0,1,0.985151469707489,High
“كويس علي سعره لكن بعيد”. السعرالنت مقبولالمسبح والعاب الاطفالسعه الشقهكل غرفه حمام سوبر ماركت وصيدليه ومطعم تحت الفندقالمواقفالاطلالهالبلكونه. الموظفينالمناشفادوات الحمامالدش - الشاورالسرير مقبول وجيد مقابل السعر,0,1,0.9923958778381348,High
“افضل فندق بالوقت الحالي”. . عدو وجود بعض المواد الاستهلاكيه منظف الاذان,0,1,0.9752280116081238,High
“مكان ممتع لجميع افراد الاسره”. حسن الاستقبال وهدوء المكان.. الشاليهات لا يوجد بها ادوات مطبخ وتحتاج الي صيانه دوريه.,0,1,0.993156373500824,High
“السعر غالي”. موقع الفندق وفخامته. استخدام مصعديين للوصول لغرفتي,0,1,0.9695826768875122,High
“ممتعه”. فريق العمل متعاون جدا المنظر رائعتجهيزات الغرفه جدا ممتازه. خزانات الملابس تبع المسبح كانت جميعها مقلقه وتم اخباري بتسليمها لمشتركي الجيم مما يعني لامكان لوضع ملابسنا اثناء السباحه,0,1,0.9955950379371643,High
“حياه ريجينسي اسلوب حياه”. كان العشاء جميلا وكان الشيف نوبي ذو حبره عاليه في اعداد الطعام وكذلك الاستاذ محمد كرزازي متفاهم ومنفني جدا في تسيهيل العقبات فلهم كل الشكر حيث سهل. فقط اعطاء الضيف امكانيه تحويل نوع الوجبه الممنوحه له سواء من افطار الي عشاء اوغداء,0,1,0.9916630983352661,High
“شقق فندقيه”. شقق فندقيه يوجد كوفي خارجي تابع للشقق كما يوجد بجوار ها اسواق المزرعه يعتبر السكن بها معقول عزل الصوت ملاحظه مهمه لا يوجد بها عزل الصوت عند مروري بالشقق المجاوره تسمع الاصوات بوضوح ل. لا يوجد بها مناشف ولا صابون,0,1,0.9784949421882629,High
“فطور لا ينسي(:”. ١/ افطار الفندق كان رائع جدا جدا وهو عباره عن اكثر من بوفيه ومتنوع جدا وافضل من الفنادق المحيطه به كالفيرومنت٢/ وجود اله صنع القهوه بالغرفه. ١/ لايوجد مصلي خاص بالفندق بل عام لكل الوقف ٢/ لاتتوفر مواقف كافيه للسيارات,0,1,0.9915088415145874,High
“جميله نوعا ما”. الخصوصيه. نرجو الاهتمام بوسائل الترفيه في الشاطي الخاص بالنسبه للاطفالوالاهتمام بنظافه الشاطئ فذلك لايكلف سوي جهد بسيطوالاهتمام بتجديد الاثاث وتوفير وسائل راحه اكثر,0,1,0.947376549243927,High
“ممتازه”. فندق ممتاز موقع ممتاز كذلك كل شي يدعوك للحجز في هذا الفندق ،،، مع الشكر.,0,1,0.9978267550468445,High
“شكرا دلف”. القيمه الماليه للفندق جيده وقربه من الخدمات مثل السوبر ماركت وايضا الصيدله والمطاعم. عدم الاهتمام في النزيل الواي ضعيف جدا النظافه ليس ولا بد,0,1,0.9828129410743713,High
“الاسم اكبر من نظافه الفندق”. قريب من الحرم ٥٠٠ متر. لا شي,0,1,0.9372295141220093,High
“جميل ورائع وممتاز”. كل شي تمام وافضل من التمام انصح به والاستقبال فيه شخص اسمه فؤاد ممتاز تعامله. كثره الارقام السريه للنت,0,1,0.9955281615257263,High
“جميله ليله للراحه قبل الرحله ولقربه من المطار”. جدا مريح ولذيذ اشكرك موظف الاستقبال الاخ المصري اعطاني ترفيع علي غرفه جدا فخمه فله كل الشكر والتقدير. كان فيه زواج لهنود في الدور الاخير وقليل من الازعاج,0,1,0.9952365756034851,High
“ارجوا مراقبه مثل هذه الفنادق لما تمثله من اهميه كبيره لهذه الاماره الجميله”. اعجبني موقعه وسط اجمل المراكز التجاريه و الاسواق الهامه و قربه من كثير من الاماكن المطلوب زيارتها في اماره دبي. الغرفه كانت ملوثه بدخان زجائر يبدو ان النزيل السابق من المدخنين و رايحه الغرفه كريهه جدا و حدث عطل في القفل الالكتروني للغرفه مما تسبب لوجودي خارج الغرف الي منتصف الليل,0,1,0.9217371344566345,High
“مسافر رحله عمل”. قريب نوعا ما من معهد الاداره يعني حوالي كيلو خدماته متوسطه. انقطعت الكهرباء من الليل حتي الصباح لكن دفع الفندق تعويض مالي 80 ريال,0,1,0.9198516011238098,High
“ممتعه”. كل شي. لا شي,0,1,0.9878534078598022,High
“رائع”. الموقع النظافه الهدوء . حسن الاستقبال نمن الموظف جورج . وبعض موظفين الاستقبال. ضعف النت .. . .,0,1,0.9997716546058655,High
“فندق جيد وانصح السكن فيه والخصوصيه موجوده”. مو قع الفندق وقربيه من المول وقصر الحمراواشكر قسم الاستقبال وبالاخص الموظفه كارلا الفلبينه لسرعتها في الخدمه. العفش قديم وعدم وجود جريده الصبح مثل الفنادق الثانيه ورسوم الانترنيت والفطور المكرره كل يوم,0,1,0.9935312867164612,High
“فندق”. الاستقبال جيد. انترنت لاويوجد,0,1,0.929351270198822,High
“الموقع ممتازلقربه من منطقه البلدو اطلاله علي البحيره”. الموقع والسرير. النظافه,0,1,0.8807913064956665,High
“ملاحظات مهمه لمرتادي هذا الفندق اقرا تعليقاتي”. ديكورات الفندق جميله و نظافه الممرات و قربه من الحرم و تصميم الفندق جميل و مصاعده جيده و اضاءاته هادئه و متناسقه. تعامل موظف الاستقبال المصري غير جيد و غير لبق بطئ جدا وغير مبتسم و البوفيه اصناف الطعام فيه متدنيه جدا و غير لذيذه و غير طازجه الفندق يحتاج اداره قويه و حازمه و للعلم انصح بعدم الدخول لمواقف السيارات لانها ضيقه جدا و اذا دخلت لا يمكن الخروج الا بصعوبه بالغه جدا لا يمكن الخروج الا بالريوس و الاحتراف بالقياده مع بعض الخدوش و للعلم الغرف ضيقه جدا جدا بحيث لا يمكن ان لا يمكنك ان تمر بين السرير و التلفزيون الا بصعوبه,0,1,0.9632067680358887,High
“قضينا يوم جميل ولله الحمد”. الشاطئ الخاص جدا جميل - بوفيه الافطار منوع- الفيلا الملكي انظف من الشاليهات الاخري من حيث مستوي النظافه والاثاثالجلسات الخارجيه للحدائقالنادي الخاص للنساء. كان لنا حجزان للفيلا الملكي ولشاليه بشاطئ خاص شتان بينهما الشاليه يحتاج الي النظافه النظافه النظافه والامر المزعج عند وصولنا لم يكن الشاليه جاهز علما باننا وصلنا متاخر وكانت حجتهم المستاجر اللي قبلنا لم يخرج ف الموعد المحدد ف انتظرنا قرابه الساعه لتنظيفها,0,1,0.9728445410728455,High
“اعجبني”. سرعه انهاء اجراءات الدخول والخروج ، سرعه التجاوب خدمه السيرفس. الحمامات اعزكم الله لايوجد بها شطاف ، وايضا المشروبات الكحوليه في الثلاجه ، يوجد مطعم موال فيه راقصه,0,1,0.9945582151412964,High
“الاستثمار بالتعديل”. الديكور الخاص بالغرفه. الاضاءه خفيفه جدا داخل الغرفه والموقع مع عدم توفير وسائل النقل و المواصلات بشكل مريح,0,1,0.9639884233474731,High
“ممتازه”. النظافه. لايوجد عوازل صوتيه,0,1,0.9834246039390564,High
“شكرا جزيلا”. قرب الموقع من الحرم والتعامل الطيف من موظفي الاستقبال واخص بالاستاذ / سالم الحربي بالمامه وارشاده لنا باسلوب راقي جدا شكرا لكل القائمين علي راحه المسلمين.,0,1,0.995482325553894,High
“مكان مناسب للعائله الذاهبه للتسوق بدبي”. مساحه الشقه مناسبه للزوجين والاطفال القرب من محطه المترومواقف متوفره للسياره. عدم وجود فرن للطبخعدم وجود غسالهازدحام المصاعد وتاخرها,0,1,0.9878358244895935,High
“جيد اذا كانت الاقامه قصيره جدا”. وجود مصلي بالدو الاول. الغرف بارد,0,1,0.9407405853271484,High
“فندق جميل وحيوي”. اطلاله الغرف علي المسبح.,0,1,0.9850974082946777,High
“فندق جيد”. السعر. الازعاح وقت النوم,0,1,0.9612522125244141,High
“القرب من العمل”. الهدوء. المواقف,0,1,0.9632318615913391,High
“اقامه ممتازه”. الفطارلذيذ. الانترنيت,0,1,0.9740058779716492,High
“اقامه جدا جميله في هذا الفندق”. اكل الفندق لذيذ الموظفين راقيين الراحه والهدوء. لايوجد,0,1,0.9910003542900085,High
“مسافر خليجي مع عائله اربع اطفال للمتعه والمشتريات”. الموقع ممتاز للعوائل لمونه من اكثر عشره اماكن جذبا للسياح في الشارقه. السعر غالي جدا والاستغلال كبير وتصريف الشقق التعبانه اولا وعدم وضع الافطار لتوفير بعض المال علما بان مبلغ الايجار كبير والافطار متواظع علما بان الاداره مصريه معاحترامنا لهم الا انهم يسعون توفير الفلس او المليم كل شي بفلوس بس يوجد جميع الاماكن قريبا ولاتحتاج سياره للمطاعم العربيه ومحلات الرز وكارفور ومرامز التسوق,0,1,0.8508010506629944,High
"“فندق راقي وتعامل ممتاز”. الغرف كبيره ومريحه , تعامل الموظفين ممتاز , الافطار مميز جدا ومتنوع , موقع متميز.",0,1,0.9959713816642761,High
“مكان هادي ومريح”. الموقع ممنتاز والخدمات كذلك. صوت بعض النزلاء فقطوعدم وجود عوازل للصوت,0,1,0.9765257239341736,High
“جميل جدا”. كل شيء جميل. مافي شيء,0,1,0.9904926419258118,High
“موقع يمتاز بقرربه من الخدمات”. كل شيء جيد. سكنت في شقه بغرفتين وكان احد الحمامات به رائحه سيئه وطلبو مني تغيير الغرفه ولكني لم اغيرها بسبب اقامتي لم يتبقي منها الا يوم,0,1,0.9881911873817444,High
“Not Bad”. الموقع مميز،الاستقبال جيد. اغلب الغرف تحتاج الي تغيير للاثاث والديكور.الحمامات بحاجه الي تغييير.الكنب والسجاد بحاله مزريه,0,1,0.9751875400543213,High
“فكره شقق مفروشه ممتازه بسبب تواجد العاب للاطفال ، موقع جيد جدا ، النظافه الي حد ما ممتازه”. فكره الالعاب والمسبح رائعه ، ولو يمكن تفعيلها بشكا افضل في جميع المشاريع السياحيه سيكون ذلك رائعا. خدمات المواقف ، وباب الفندق مغلق للسيارات,0,1,0.9857755899429321,High
“لابد من الاهتمام بالموقع كونه موقع سياحي لجلب السياح”. المكان جميل من ناحيه الموقع. يحتاج الي اعاده صيانه وزياده الايدي العامله وتثقيفهم بحق المستاجر . كما امل النظر في المبلغ حيث انه اكثر من حق المكان والاخذ بعين الاعتبار ان هناك اماكن داخليه وخارجيه تنافسه من عده نواحي,0,1,0.9210059642791748,High
“جميل من ذهب”. كله جميل. لاسعار مرتفعه,0,1,0.9839298129081726,High
“السعر مختلف”. الاسره والاستقبال والخدمات. حجزت ب52 ودفعت 89 ريال عماني,0,1,0.9874585866928101,High
“ليس به غير قرب المكان من الحرم المكي الشريف”. الموقع مناسب بالنسبه للحرم. وجود جلسات استراحه امام مدخل الغرف مما يتسبب في الازعاج من قبل بعض الزوار وجلستهم للدردشه امام الغرف دون مراعاه للضيوف النزلاء,0,1,0.9263969659805298,High
“الخالدي”. النقل من الفندق الي الحرم.,0,1,0.9784123301506042,High
“الاستقبال والترحيب”. الفندق ممتاز. لا شيء,0,1,0.9805480241775513,High
“ممتاز”. I ts very good hotel and they have good team resption spetaily ( cristian ) she was very kind and helpful for us ... i suggest to visit it. فقط الصعود الي الطابق الثاني للاستعلامات,0,1,0.9994449019432068,High
“رائع”. شرفه البلكونه والهدوء. بعد الغرف عن الرسيبشن,0,1,0.9975728392601013,High
“يورك قديم”. موقعه بوسط البلدتعامل الموظفين ودودعدم سحب مبلغ تامينتاخير موعد المغادره. مواقف سيارات (متوفره وتحتاج سياره للذهاب للموقف)التلفز قديم والقنوات قليلهعدم توفر غلايه,0,1,0.9119443893432617,High
“شكرا علي التعاون الجميل منالجميع وﻻني لم اقابل ايصعوبات وتم تحقيق المطلوب”. اﻻستقبال الجيداﻻفطار المنوع والماءمون اﻹطﻻله علي البحر طبعا ليست كل الغرف مطله عله البحر. ﻻ شئ,0,1,0.9879302978515625,High
“غبر مريح للاقامه”. الهدواء. لم يعجبني شي,0,1,0.9703429341316223,High
